row,season,week,day,weekday_cycle,sunday_cycle,lectionary_number,type,reference,first_verse_text,current_incipit,flag_reason
160,Ordinary Time,2,Friday,I,,315,first_reading,Hebrews 8.6-13,"But as it is, Christ  has obtained a ministry which is as much more excellent than the old as the covenant he mediates is better, since it is enacted on better promises.",Jesus has now obtained a more excellent ministry,starts_with_conjunction:but
160,Ordinary Time,2,Friday,I,,315,gospel,Mark 3.13-19,"And he went up on the mountain, and called to him those whom he desired; and they came to him.",Jesus went up the mountain,starts_with_conjunction:and
171,Ordinary Time,3,Sunday,,A,,first_reading,Isa 8:23-9:3,[VERSE_NOT_FOUND: Isa 8:23],FIRST the Lord degraded the land of Zebulun,extraction_failed
171,Ordinary Time,3,Sunday,,A,,gospel,Matt 4:12-23 or 4:12-17,[PARSE_ERROR: Matt 4:12-23 or 4:12-17],WHEN Jesus heard that John had been arrested,extraction_failed
172,Ordinary Time,3,Sunday,,B,,first_reading,"Jon 3:1-5, 10","Then the word of the LORD came to Jonah the second time, saying,","THE word of the LORD came to Jonah, saying",starts_with_conjunction:then
172,Ordinary Time,3,Sunday,,B,,gospel,Mark 1:14-20,"Now after John was arrested, Jesus came into Galilee, preaching the gospel of God,",AFTER John had been arrested,starts_with_conjunction:now
173,Ordinary Time,3,Sunday,,C,,first_reading,"Neh 8:2-4a, 5-6, 8-10","And Ezra the priest brought the law before the assembly, both men and women and all who could hear with understanding, on the first day of the seventh month.",EZRA the priest brought the law before the assembly,starts_with_conjunction:and
174,Ordinary Time,3,Monday,I,,317,first_reading,"Hebrews 9.15, 24-28","Therefore he is the mediator of a new covenant, so that those who are called may receive the promised eternal inheritance, since a death has occurred which redeems them from the transgressions under the first covenant.",Christ offered himself without blemish to God.,starts_with_conjunction:therefore
174,Ordinary Time,3,Monday,I,,317,gospel,Mark 3.22-30,"And the scribes who came down from Jerusalem said, ""He is possessed by Be-elzebul, and by the prince of demons he casts out the demons.""",Some scribes who came down from Jerusalem said of Jesus,starts_with_conjunction:and
175,Ordinary Time,3,Monday,I,,317,first_reading,"Hebrews 9.15, 24-28","Therefore he is the mediator of a new covenant, so that those who are called may receive the promised eternal inheritance, since a death has occurred which redeems them from the transgressions under the first covenant.",Christ offered himself without blemish to God.,starts_with_conjunction:therefore
175,Ordinary Time,3,Monday,I,,317,gospel,Mark 3.22-30,"And the scribes who came down from Jerusalem said, ""He is possessed by Be-elzebul, and by the prince of demons he casts out the demons.""",Some scribes who came down from Jerusalem said of Jesus,starts_with_conjunction:and
180,Ordinary Time,3,Tuesday,I,,318,first_reading,Hebrews 10.1-10,"For since the law has but a shadow of the good things to come instead of the true form of these realities, it can never, by the same sacrifices which are continually offered year after year, make perfect those who draw near.",Since the law has only a shadow of the good things to come,starts_with_conjunction:for
180,Ordinary Time,3,Tuesday,I,,318,gospel,Mark 3.31-35,And his mother and his brethren came; and standing outside they sent to him and called him.,The mother of Jesus and his brothers came to the house where he was,starts_with_conjunction:and
181,Ordinary Time,3,Tuesday,I,,318,first_reading,Hebrews 10.1-10,"For since the law has but a shadow of the good things to come instead of the true form of these realities, it can never, by the same sacrifices which are continually offered year after year, make perfect those who draw near.",Since the law has only a shadow of the good things to come,starts_with_conjunction:for
181,Ordinary Time,3,Tuesday,I,,318,gospel,Mark 3.31-35,And his mother and his brethren came; and standing outside they sent to him and called him.,The mother of Jesus and his brothers came to the house where he was,starts_with_conjunction:and
186,Ordinary Time,3,Wednesday,I,,319,first_reading,Hebrews 10.11-18,"And every priest stands daily at his service, offering repeatedly the same sacrifices, which can never take away sins.",In the former alliance,starts_with_conjunction:and
186,Ordinary Time,3,Wednesday,I,,319,gospel,Mark 4.1-20,"Again he began to teach beside the sea. And a very large crowd gathered about him, so that he got into a boat and sat in it on the sea; and the whole crowd was beside the sea on the land.",Jesus began to teach beside the sea.,starts_with_conjunction:again
187,Ordinary Time,3,Wednesday,I,,319,first_reading,Hebrews 10.11-18,"And every priest stands daily at his service, offering repeatedly the same sacrifices, which can never take away sins.",In the former alliance,starts_with_conjunction:and
187,Ordinary Time,3,Wednesday,I,,319,gospel,Mark 4.1-20,"Again he began to teach beside the sea. And a very large crowd gathered about him, so that he got into a boat and sat in it on the sea; and the whole crowd was beside the sea on the land.",Jesus began to teach beside the sea.,starts_with_conjunction:again
192,Ordinary Time,3,Thursday,I,,320,first_reading,Hebrews 10.19-25,"Therefore, brethren, since we have confidence to enter the sanctuary by the blood of Jesus,","My friends, since we have confidence to enter the sanctuary",starts_with_conjunction:therefore
192,Ordinary Time,3,Thursday,I,,320,gospel,Mark 4.21-25,"And he said to them, ""Is a lamp brought in to be put under a bushel, or under a bed, and not on a stand?",Jesus told this parable to the disciples,starts_with_conjunction:and
193,Ordinary Time,3,Thursday,I,,320,first_reading,Hebrews 10.19-25,"Therefore, brethren, since we have confidence to enter the sanctuary by the blood of Jesus,","My friends, since we have confidence to enter the sanctuary",starts_with_conjunction:therefore
193,Ordinary Time,3,Thursday,I,,320,gospel,Mark 4.21-25,"And he said to them, ""Is a lamp brought in to be put under a bushel, or under a bed, and not on a stand?",Jesus told this parable to the disciples,starts_with_conjunction:and
198,Ordinary Time,3,Friday,I,,321,first_reading,Hebrews 10.32-39,"But recall the former days when, after you were enlightened, you endured a hard struggle with sufferings,",Beloved recall those earlier days,starts_with_conjunction:but
198,Ordinary Time,3,Friday,I,,321,gospel,Mark 4.26-34,"And he said, ""The kingdom of God is as if a man should scatter seed upon the ground,",Jesus told the people a parable,starts_with_conjunction:and
199,Ordinary Time,3,Friday,I,,321,first_reading,Hebrews 10.32-39,"But recall the former days when, after you were enlightened, you endured a hard struggle with sufferings,",Beloved recall those earlier days,starts_with_conjunction:but
199,Ordinary Time,3,Friday,I,,321,gospel,Mark 4.26-34,"And he said, ""The kingdom of God is as if a man should scatter seed upon the ground,",Jesus told the people a parable,starts_with_conjunction:and
209,Ordinary Time,4,Sunday,,B,,gospel,Mark 1:21-28,And they went into Caperna-um; and immediately on the sabbath he entered the synagogue and taught.,THEN they came to Capernaum,starts_with_conjunction:and
210,Ordinary Time,4,Sunday,,C,,first_reading,"Jer 1:4-5, 17-19",[VERSE_NOT_FOUND: Jer 1:4],"THE word of the LORD came to me, saying",extraction_failed
210,Ordinary Time,4,Sunday,,C,,gospel,Luke 4:21-30,"And he began to say to them, ""Today this scripture has been fulfilled in your hearing.""","JESUS began speaking in the synagogue, saying",starts_with_conjunction:and
211,Ordinary Time,4,Monday,I,,323,first_reading,Hebrews 11.32-40,"And what more shall I say? For time would fail me to tell of Gideon, Barak, Samson, Jephthah, of David and Samuel and the prophets--",Concerning the great power of faith,starts_with_conjunction:and
211,Ordinary Time,4,Monday,I,,323,gospel,Mark 5.1-20,"They came to the other side of the sea, to the country of the Gerasenes.",Jesus and the disciples came to the other side of the sea,starts_with_pronoun:they
212,Ordinary Time,4,Monday,I,,323,first_reading,Hebrews 11.32-40,"And what more shall I say? For time would fail me to tell of Gideon, Barak, Samson, Jephthah, of David and Samuel and the prophets--",Concerning the great power of faith,starts_with_conjunction:and
212,Ordinary Time,4,Monday,I,,323,gospel,Mark 5.1-20,"They came to the other side of the sea, to the country of the Gerasenes.",Jesus and the disciples came to the other side of the sea,starts_with_pronoun:they
216,Ordinary Time,4,Tuesday,I,,324,first_reading,Hebrews 12.1-4,"Therefore, since we are surrounded by so great a cloud of witnesses, let us also lay aside every weight, and sin which clings so closely, and let us run with perseverance the race that is set before us,",Beloved Since we are surrounded by so great a cloud of witnesses,starts_with_conjunction:therefore
216,Ordinary Time,4,Tuesday,I,,324,gospel,Mark 5.21-43,"And when Jesus had crossed again in the boat to the other side, a great crowd gathered about him; and he was beside the sea.",When Jesus had crossed in the boat to the other side,starts_with_conjunction:and
217,Ordinary Time,4,Tuesday,I,,324,first_reading,Hebrews 12.1-4,"Therefore, since we are surrounded by so great a cloud of witnesses, let us also lay aside every weight, and sin which clings so closely, and let us run with perseverance the race that is set before us,",Beloved Since we are surrounded by so great a cloud of witnesses,starts_with_conjunction:therefore
217,Ordinary Time,4,Tuesday,I,,324,gospel,Mark 5.21-43,"And when Jesus had crossed again in the boat to the other side, a great crowd gathered about him; and he was beside the sea.",When Jesus had crossed in the boat to the other side,starts_with_conjunction:and
221,Ordinary Time,4,Wednesday,I,,325,gospel,Mark 6.1-6,He went away from there and came to his own country; and his disciples followed him.,Jesus came to his hometown,starts_with_pronoun:he
222,Ordinary Time,4,Wednesday,I,,325,gospel,Mark 6.1-6,He went away from there and came to his own country; and his disciples followed him.,Jesus came to his hometown,starts_with_pronoun:he
226,Ordinary Time,4,Thursday,I,,326,first_reading,"Hebrews 12.18-19, 21-24","For you have not come to what may be touched, a blazing fire, and darkness, and gloom, and a tempest,",Beloved unlike those at Mount Sinai,starts_with_conjunction:for
226,Ordinary Time,4,Thursday,I,,326,gospel,Mark 6.7-13,"And he called to him the twelve, and began to send them out two by two, and gave them authority over the unclean spirits.",Jesus called the twelve,starts_with_conjunction:and
271,Ordinary Time,5,Sunday,,B,,gospel,Mark 1:29-39,"And immediately he  left the synagogue, and entered the house of Simon and Andrew, with James and John.",ON leaving the synagogue,starts_with_conjunction:and
272,Ordinary Time,5,Sunday,,C,,gospel,Luke 5:1-11,"While the people pressed upon him to hear the word of God, he was standing by the lake of Gennesaret.",WHILE the crowd was pressing in on Jesus and listening,starts_with_conjunction:while
273,Ordinary Time,5,Monday,I,,329,gospel,Mark 6.53-56,"And when they had crossed over, they came to land at Gennesaret, and moored to the shore.",Jesus and the disciples crossed over the lake,starts_with_conjunction:and
274,Ordinary Time,5,Monday,I,,329,gospel,Mark 6.53-56,"And when they had crossed over, they came to land at Gennesaret, and moored to the shore.",Jesus and the disciples crossed over the lake,starts_with_conjunction:and
277,Ordinary Time,5,Tuesday,I,,330,first_reading,Gen 1.20-2.4a,"And God said, ""Let the waters bring forth swarms of living creatures, and let birds fly above the earth across the firmament of the heavens.""",In the beginning when God created the heavens and the earth,starts_with_conjunction:and
277,Ordinary Time,5,Tuesday,I,,330,gospel,Mark 7.1-13,"Now when the Pharisees gathered together to him, with some of the scribes, who had come from Jerusalem,",When the Pharisees and some of the scribes,starts_with_conjunction:now
278,Ordinary Time,5,Tuesday,I,,330,first_reading,Gen 1.20-2.4a,"And God said, ""Let the waters bring forth swarms of living creatures, and let birds fly above the earth across the firmament of the heavens.""",In the beginning when God created the heavens and the earth,starts_with_conjunction:and
278,Ordinary Time,5,Tuesday,I,,330,gospel,Mark 7.1-13,"Now when the Pharisees gathered together to him, with some of the scribes, who had come from Jerusalem,",When the Pharisees and some of the scribes,starts_with_conjunction:now
281,Ordinary Time,5,Wednesday,I,,331,first_reading,"Gen 2.4b-9, 15-17","These are the generations of the heavens and the earth when they were created. In the day that the LORD God made the earth and the heavens,",In the day that the Lord God made the earth and the heavens,starts_with_pronoun:these
281,Ordinary Time,5,Wednesday,I,,331,gospel,Mark 7.14-23,"And he called the people to him again, and said to them, ""Hear me, all of you, and understand:",Jesus called the crowd and said to them,starts_with_conjunction:and
282,Ordinary Time,5,Wednesday,I,,331,first_reading,"Gen 2.4b-9, 15-17","These are the generations of the heavens and the earth when they were created. In the day that the LORD God made the earth and the heavens,",In the day that the Lord God made the earth and the heavens,starts_with_pronoun:these
282,Ordinary Time,5,Wednesday,I,,331,gospel,Mark 7.14-23,"And he called the people to him again, and said to them, ""Hear me, all of you, and understand:",Jesus called the crowd and said to them,starts_with_conjunction:and
284,Ordinary Time,5,Thursday,I,,332,first_reading,Gen 2.18-25,"Then the LORD God said, ""It is not good that the man should be alone; I will make him a helper fit for him.""",The Lord God had created the man and put him in the garden.,starts_with_conjunction:then
284,Ordinary Time,5,Thursday,I,,332,gospel,Mark 7.24-30,"And from there he arose and went away to the region of Tyre and Sidon.  And he entered a house, and would not have any one know it; yet he could not be hid.",Jesus set out and went away to the region of Tyre and Sidon.,starts_with_conjunction:and
285,Ordinary Time,5,Thursday,I,,332,first_reading,Gen 2.18-25,"Then the LORD God said, ""It is not good that the man should be alone; I will make him a helper fit for him.""",The Lord God had created the man and put him in the garden.,starts_with_conjunction:then
285,Ordinary Time,5,Thursday,I,,332,gospel,Mark 7.24-30,"And from there he arose and went away to the region of Tyre and Sidon.  And he entered a house, and would not have any one know it; yet he could not be hid.",Jesus set out and went away to the region of Tyre and Sidon.,starts_with_conjunction:and
288,Ordinary Time,5,Friday,I,,333,first_reading,Gen 3.1-8,"Now the serpent was more subtle than any other wild creature that the LORD God had made. He said to the woman, ""Did God say, 'You shall not eat of any tree of the garden'?""",The serpent was more crafty than any other wild animal,starts_with_conjunction:now
289,Ordinary Time,5,Friday,I,,333,first_reading,Gen 3.1-8,"Now the serpent was more subtle than any other wild creature that the LORD God had made. He said to the woman, ""Did God say, 'You shall not eat of any tree of the garden'?""",The serpent was more crafty than any other wild animal,starts_with_conjunction:now
296,Ordinary Time,6,Sunday,,B,,gospel,Mark 1:40-45,"And a leper came to him beseeching him, and kneeling said to him, ""If you will, you can make me clean.""",A LEPER came to Jesus and kneeling down begged him and said,starts_with_conjunction:and
297,Ordinary Time,6,Sunday,,C,,first_reading,Jer 17:5-8,"Thus says the LORD: ""Cursed is the man who trusts in man and makes flesh his arm, whose heart turns away from the LORD.",THUS says the LORD Cursed is the one who trusts in human beings,starts_with_conjunction:thus
297,Ordinary Time,6,Sunday,,C,,gospel,"Luke 6:17, 20-26","And he came down with them and stood on a level place, with a great crowd of his disciples and a great multitude of people from all Judea and Jerusalem and the seacoast of Tyre and Sidon, who came to hear him and to be healed of their diseases;",JESUS came down with the twelve,starts_with_conjunction:and
298,Ordinary Time,6,Monday,I,,335,first_reading,"Gen 4.1-15, 25","Now Adam knew Eve his wife, and she conceived and bore Cain, saying, ""I have gotten a man with the help of the LORD.""",Now the man knew his wife Eve,starts_with_conjunction:now
299,Ordinary Time,6,Monday,I,,335,first_reading,"Gen 4.1-15, 25","Now Adam knew Eve his wife, and she conceived and bore Cain, saying, ""I have gotten a man with the help of the LORD.""",Now the man knew his wife Eve,starts_with_conjunction:now
300,Ordinary Time,6,Monday,II,,335,first_reading,James 1.1-11,[NO_CHAPTER: Jas 1],"From James, a servant of God and of the Lord Jesus Christ",extraction_failed
301,Ordinary Time,6,Monday,II,,335,first_reading,James 1.1-11,[NO_CHAPTER: Jas 1],"From James, a servant of God and of the Lord Jesus Christ",extraction_failed
302,Ordinary Time,6,Tuesday,I,,336,gospel,Mark 8.14-21,Now they had forgotten to bring bread; and they had only one loaf with them in the boat.,"After feeding the crowd, Jesus sent them away",starts_with_conjunction:now
303,Ordinary Time,6,Tuesday,I,,336,gospel,Mark 8.14-21,Now they had forgotten to bring bread; and they had only one loaf with them in the boat.,"After feeding the crowd, Jesus sent them away",starts_with_conjunction:now
306,Ordinary Time,6,Tuesday,II,,336,first_reading,James 1.12-18,[NO_CHAPTER: Jas 1],Blessed is anyone who endures temptation.,extraction_failed
306,Ordinary Time,6,Tuesday,II,,336,gospel,Mark 8.14-21,Now they had forgotten to bring bread; and they had only one loaf with them in the boat.,"After feeding the crowd, Jesus sent them away",starts_with_conjunction:now
307,Ordinary Time,6,Tuesday,II,,336,first_reading,James 1.12-18,[NO_CHAPTER: Jas 1],Blessed is anyone who endures temptation.,extraction_failed
307,Ordinary Time,6,Tuesday,II,,336,gospel,Mark 8.14-21,Now they had forgotten to bring bread; and they had only one loaf with them in the boat.,"After feeding the crowd, Jesus sent them away",starts_with_conjunction:now
308,Ordinary Time,6,Wednesday,I,,337,gospel,Mark 8.22-26,"And they came to Beth-saida. And some people brought to him a blind man, and begged him to touch him.",Jesus and the disciples came to Bethsaida.,starts_with_conjunction:and
309,Ordinary Time,6,Wednesday,I,,337,gospel,Mark 8.22-26,"And they came to Beth-saida. And some people brought to him a blind man, and begged him to touch him.",Jesus and the disciples came to Bethsaida.,starts_with_conjunction:and
312,Ordinary Time,6,Wednesday,II,,337,first_reading,James 1.19-27,[NO_CHAPTER: Jas 1],"You must understand this, my beloved",extraction_failed
312,Ordinary Time,6,Wednesday,II,,337,gospel,Mark 8.22-26,"And they came to Beth-saida. And some people brought to him a blind man, and begged him to touch him.",Jesus and the disciples came to Bethsaida.,starts_with_conjunction:and
313,Ordinary Time,6,Wednesday,II,,337,first_reading,James 1.19-27,[NO_CHAPTER: Jas 1],"You must understand this, my beloved",extraction_failed
313,Ordinary Time,6,Wednesday,II,,337,gospel,Mark 8.22-26,"And they came to Beth-saida. And some people brought to him a blind man, and begged him to touch him.",Jesus and the disciples came to Bethsaida.,starts_with_conjunction:and
314,Ordinary Time,6,Thursday,I,,338,first_reading,Gen 9.1-13,"And God blessed Noah and his sons, and said to them, ""Be fruitful and multiply, and fill the earth.",Noah left the ark with his wife and his sons and his sons' wives,starts_with_conjunction:and
314,Ordinary Time,6,Thursday,I,,338,gospel,Mark 8.27-33,"And Jesus went on with his disciples, to the villages of Caesarea Philippi; and on the way he asked his disciples, ""Who do men say that I am?""",Jesus went with his disciples to the villages of Caesarea Philippi,starts_with_conjunction:and
315,Ordinary Time,6,Thursday,I,,338,first_reading,Gen 9.1-13,"And God blessed Noah and his sons, and said to them, ""Be fruitful and multiply, and fill the earth.",Noah left the ark with his wife and his sons and his sons' wives,starts_with_conjunction:and
315,Ordinary Time,6,Thursday,I,,338,gospel,Mark 8.27-33,"And Jesus went on with his disciples, to the villages of Caesarea Philippi; and on the way he asked his disciples, ""Who do men say that I am?""",Jesus went with his disciples to the villages of Caesarea Philippi,starts_with_conjunction:and
318,Ordinary Time,6,Thursday,II,,338,first_reading,James 2.1-9,[NO_CHAPTER: Jas 2],My brothers and sisters,extraction_failed
318,Ordinary Time,6,Thursday,II,,338,gospel,Mark 8.27-33,"And Jesus went on with his disciples, to the villages of Caesarea Philippi; and on the way he asked his disciples, ""Who do men say that I am?""",Jesus went with his disciples to the villages of Caesarea Philippi,starts_with_conjunction:and
319,Ordinary Time,6,Thursday,II,,338,first_reading,James 2.1-9,[NO_CHAPTER: Jas 2],My brothers and sisters,extraction_failed
319,Ordinary Time,6,Thursday,II,,338,gospel,Mark 8.27-33,"And Jesus went on with his disciples, to the villages of Caesarea Philippi; and on the way he asked his disciples, ""Who do men say that I am?""",Jesus went with his disciples to the villages of Caesarea Philippi,starts_with_conjunction:and
320,Ordinary Time,6,Friday,I,,339,first_reading,Gen 11.1-9,Now the whole earth had one language and few words.,The whole earth had one language and the same words.,starts_with_conjunction:now
320,Ordinary Time,6,Friday,I,,339,gospel,Mark 8.34-38 - 9.1,"And he called to him the multitude with his disciples, and said to them, ""If any man would come after me, let him deny himself and take up his cross and follow me.","Jesus called the crowd with his disciples, and said to them",starts_with_conjunction:and
321,Ordinary Time,6,Friday,I,,339,first_reading,Gen 11.1-9,Now the whole earth had one language and few words.,The whole earth had one language and the same words.,starts_with_conjunction:now
321,Ordinary Time,6,Friday,I,,339,gospel,Mark 8.34-38 - 9.1,"And he called to him the multitude with his disciples, and said to them, ""If any man would come after me, let him deny himself and take up his cross and follow me.","Jesus called the crowd with his disciples, and said to them",starts_with_conjunction:and
324,Ordinary Time,6,Friday,II,,339,first_reading,"James 2.14-24, 26",[NO_CHAPTER: Jas 2],"What good is it, my brothers and sisters",extraction_failed
324,Ordinary Time,6,Friday,II,,339,gospel,Mark 8.34-38 - 9.1,"And he called to him the multitude with his disciples, and said to them, ""If any man would come after me, let him deny himself and take up his cross and follow me.","Jesus called the crowd with his disciples, and said to them",starts_with_conjunction:and
325,Ordinary Time,6,Friday,II,,339,first_reading,"James 2.14-24, 26",[NO_CHAPTER: Jas 2],"What good is it, my brothers and sisters",extraction_failed
325,Ordinary Time,6,Friday,II,,339,gospel,Mark 8.34-38 - 9.1,"And he called to him the multitude with his disciples, and said to them, ""If any man would come after me, let him deny himself and take up his cross and follow me.","Jesus called the crowd with his disciples, and said to them",starts_with_conjunction:and
332,Ordinary Time,7,Sunday,,A,,first_reading,"Lev 19:1-2, 17-18","And the LORD said to Moses,",THE LORD said to Moses,starts_with_conjunction:and
333,Ordinary Time,7,Sunday,,B,,gospel,Mark 2:1-12,"And when he returned to Caperna-um after some days, it was reported that he was at home.",WHEN Jesus returned to Capernaum after some days,starts_with_conjunction:and
334,Ordinary Time,7,Sunday,,C,,first_reading,"1 Sam 26:2, 7-9, 12-13, 22-23","So Saul arose and went down to the wilderness of Ziph, with three thousand chosen men of Israel, to seek David in the wilderness of Ziph.","IN those days, Saul went down to the desert of Ziph",starts_with_conjunction:so
335,Ordinary Time,7,Monday,I,,341,gospel,Mark 9.14-29,"And when they came to the disciples, they saw a great crowd about them, and scribes arguing with them.","Jesus, Peter, James and John, came down the mountain",starts_with_conjunction:and
336,Ordinary Time,7,Monday,I,,341,gospel,Mark 9.14-29,"And when they came to the disciples, they saw a great crowd about them, and scribes arguing with them.","Jesus, Peter, James and John, came down the mountain",starts_with_conjunction:and
338,Ordinary Time,7,Monday,II,,341,first_reading,James 3.13-18,[NO_CHAPTER: Jas 3],Brothers and sisters who is wise and understanding among you?,extraction_failed
338,Ordinary Time,7,Monday,II,,341,gospel,Mark 9.14-29,"And when they came to the disciples, they saw a great crowd about them, and scribes arguing with them.","Jesus, Peter, James and John, came down the mountain",starts_with_conjunction:and
339,Ordinary Time,7,Monday,II,,341,first_reading,James 3.13-18,[NO_CHAPTER: Jas 3],Brothers and sisters who is wise and understanding among you?,extraction_failed
339,Ordinary Time,7,Monday,II,,341,gospel,Mark 9.14-29,"And when they came to the disciples, they saw a great crowd about them, and scribes arguing with them.","Jesus, Peter, James and John, came down the mountain",starts_with_conjunction:and
340,Ordinary Time,7,Tuesday,I,,342,gospel,Mark 9.30-37,They went on from there and passed through Galilee. And he would not have any one know it;,Jesus and the disciples passed through Galilee.,starts_with_pronoun:they
341,Ordinary Time,7,Tuesday,I,,342,gospel,Mark 9.30-37,They went on from there and passed through Galilee. And he would not have any one know it;,Jesus and the disciples passed through Galilee.,starts_with_pronoun:they
344,Ordinary Time,7,Tuesday,II,,342,first_reading,James 4.1-10,[NO_CHAPTER: Jas 4],Beloved those conflicts and disputes among you,extraction_failed
344,Ordinary Time,7,Tuesday,II,,342,gospel,Mark 9.30-37,They went on from there and passed through Galilee. And he would not have any one know it;,Jesus and the disciples passed through Galilee.,starts_with_pronoun:they
345,Ordinary Time,7,Tuesday,II,,342,first_reading,James 4.1-10,[NO_CHAPTER: Jas 4],Beloved those conflicts and disputes among you,extraction_failed
345,Ordinary Time,7,Tuesday,II,,342,gospel,Mark 9.30-37,They went on from there and passed through Galilee. And he would not have any one know it;,Jesus and the disciples passed through Galilee.,starts_with_pronoun:they
350,Ordinary Time,7,Wednesday,II,,343,first_reading,James 4.13-17,[NO_CHAPTER: Jas 4],"Come now, you who say",extraction_failed
351,Ordinary Time,7,Wednesday,II,,343,first_reading,James 4.13-17,[NO_CHAPTER: Jas 4],"Come now, you who say",extraction_failed
352,Ordinary Time,7,Thursday,I,,344,gospel,Mark 9.41-50,"For truly, I say to you, whoever gives you a cup of water to drink because you bear the name of Christ, will by no means lose his reward.","Jesus said to the disciples ""Truly I tell you",starts_with_conjunction:for
353,Ordinary Time,7,Thursday,I,,344,gospel,Mark 9.41-50,"For truly, I say to you, whoever gives you a cup of water to drink because you bear the name of Christ, will by no means lose his reward.","Jesus said to the disciples ""Truly I tell you",starts_with_conjunction:for
355,Ordinary Time,7,Thursday,II,,344,first_reading,James 5.1-6,[NO_CHAPTER: Jas 5],"Come now, you rich people",extraction_failed
355,Ordinary Time,7,Thursday,II,,344,gospel,Mark 9.41-50,"For truly, I say to you, whoever gives you a cup of water to drink because you bear the name of Christ, will by no means lose his reward.","Jesus said to the disciples ""Truly I tell you",starts_with_conjunction:for
356,Ordinary Time,7,Thursday,II,,344,first_reading,James 5.1-6,[NO_CHAPTER: Jas 5],"Come now, you rich people",extraction_failed
356,Ordinary Time,7,Thursday,II,,344,gospel,Mark 9.41-50,"For truly, I say to you, whoever gives you a cup of water to drink because you bear the name of Christ, will by no means lose his reward.","Jesus said to the disciples ""Truly I tell you",starts_with_conjunction:for
357,Ordinary Time,7,Friday,I,,345,gospel,Mark 10.1-12,"And he left there and went to the region of Judea and beyond the Jordan, and crowds gathered to him again; and again, as his custom was, he taught them.",Jesus continued his journey,starts_with_conjunction:and
358,Ordinary Time,7,Friday,I,,345,gospel,Mark 10.1-12,"And he left there and went to the region of Judea and beyond the Jordan, and crowds gathered to him again; and again, as his custom was, he taught them.",Jesus continued his journey,starts_with_conjunction:and
361,Ordinary Time,7,Friday,II,,345,first_reading,James 5.9-12,[NO_CHAPTER: Jas 5],"Beloved do not grumble against one another, so that you may not be judged",extraction_failed
361,Ordinary Time,7,Friday,II,,345,gospel,Mark 10.1-12,"And he left there and went to the region of Judea and beyond the Jordan, and crowds gathered to him again; and again, as his custom was, he taught them.",Jesus continued his journey,starts_with_conjunction:and
362,Ordinary Time,7,Friday,II,,345,first_reading,James 5.9-12,[NO_CHAPTER: Jas 5],"Beloved do not grumble against one another, so that you may not be judged",extraction_failed
362,Ordinary Time,7,Friday,II,,345,gospel,Mark 10.1-12,"And he left there and went to the region of Judea and beyond the Jordan, and crowds gathered to him again; and again, as his custom was, he taught them.",Jesus continued his journey,starts_with_conjunction:and
369,Ordinary Time,8,Sunday,,A,,first_reading,Isa 49:14-15,"But Zion said, ""The LORD has forsaken me, my Lord has forgotten me.""","ZION said, ""The Lord has forsaken me",starts_with_conjunction:but
370,Ordinary Time,8,Sunday,,B,,gospel,Mark 2:18-22,"Now John's disciples and the Pharisees were fasting; and people came and said to him, ""Why do John's disciples and the disciples of the Pharisees fast, but your disciples do not fast?""",THE disciples of John and of the Pharisees were accustomed to fast.,starts_with_conjunction:now
371,Ordinary Time,8,Sunday,,C,,first_reading,Sir 27:4-7,"When a sieve is shaken, the refuse remains; so a man's filth remains in his thoughts.","WHEN a sieve is shaken, the husks appear",starts_with_conjunction:when
371,Ordinary Time,8,Sunday,,C,,gospel,Luke 6:39-45,"He also told them a parable: ""Can a blind man lead a blind man? Will they not both fall into a pit?",JESUS told his disciples a parable,starts_with_pronoun:he
372,Ordinary Time,8,Monday,I,,347,first_reading,"Sir 17.24-27, 29","Yet to those who repent he grants a return, and he encourages those whose endurance is failing.",To those who repent God grants a return,starts_with_conjunction:yet
372,Ordinary Time,8,Monday,I,,347,gospel,Mark 10.17-27,"And as he was setting out on his journey, a man ran up and knelt before him, and asked him, ""Good Teacher, what must I do to inherit eternal life?""",As Jesus was setting out on a journey,starts_with_conjunction:and
373,Ordinary Time,8,Monday,I,,347,first_reading,"Sir 17.24-27, 29","Yet to those who repent he grants a return, and he encourages those whose endurance is failing.",To those who repent God grants a return,starts_with_conjunction:yet
373,Ordinary Time,8,Monday,I,,347,gospel,Mark 10.17-27,"And as he was setting out on his journey, a man ran up and knelt before him, and asked him, ""Good Teacher, what must I do to inherit eternal life?""",As Jesus was setting out on a journey,starts_with_conjunction:and
377,Ordinary Time,8,Monday,II,,347,gospel,Mark 10.17-27,"And as he was setting out on his journey, a man ran up and knelt before him, and asked him, ""Good Teacher, what must I do to inherit eternal life?""",As Jesus was setting out on a journey,starts_with_conjunction:and
378,Ordinary Time,8,Monday,II,,347,gospel,Mark 10.17-27,"And as he was setting out on his journey, a man ran up and knelt before him, and asked him, ""Good Teacher, what must I do to inherit eternal life?""",As Jesus was setting out on a journey,starts_with_conjunction:and
379,Ordinary Time,8,Tuesday,I,,348,first_reading,Sir 35.1-15,He who keeps the law makes many offerings; he who heeds the commandments sacrifices a peace offering.,The one who keeps the law makes many offerings,starts_with_pronoun:he
380,Ordinary Time,8,Tuesday,I,,348,first_reading,Sir 35.1-15,He who keeps the law makes many offerings; he who heeds the commandments sacrifices a peace offering.,The one who keeps the law makes many offerings,starts_with_pronoun:he
