Season,Week,Day,Weekday Cycle,Sunday Cycle,Full Reference,Refrain Text,Acclamation Ref,Acclamation Text,Lectionary Number
Ordinary Time,9,Wednesday,II,,"Psalm 78.18-19, 23-24, 25-26, 27-28 (R.24b)",The Lord gave them bread from heaven.,Matthew 13.1-9,"The seed is the word of God, Christ is the sower; all who come to him will live for ever. 1088 SIXTEENTH WEEK IN ORDINARY TIME – YEAR I",397
Ordinary Time,9,Wednesday,II,,"Psalm 99.5, 6, 7, 9 (R. see 9c)",Holy is the Lord our God.,John 15.15,"I call you my friends, says the Lord, for I have made known to you all that the Father has told me.",403
Ordinary Time,9,Wednesday,II,,"Psalm 106.6-7, 13-14, 21-22, 23 (R.4a)","In your love, remember us, Lord.++",Luke 7.16,A great prophet has appeared among us; God has visited his people. 1122 EIGHTEENTH WEEK IN ORDINARY TIME – YEAR I,409
Ordinary Time,9,Wednesday,II,,"Psalm 66.1-3a, 5+8, 16-17 (R. see 20a and 9a)",Blessed be God who filled my soul with life!,2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; and the good news of reconciliation he has entrusted to us.",415
Ordinary Time,9,Wednesday,II,,"Psalm 21.1-2, 3-4, 5-6 (R.1a)","Lord, your strength gives joy to the king.",Hebrews 4.12,The word of God is living and active; it probes the thoughts and motives of our heart.,421
Ordinary Time,9,Wednesday,II,,"Psalm 124.1-3, 4-6, 7-8 (R.8a)",Our help is in the name of the Lord.,"Matthew 24.42a, 44",Be watchful and ready: you know not when the Son of Man is coming.,475
Ordinary Time,9,Wednesday,II,,"Psalm 13.4-5a, 5b-6 (R. see 5a)","All my hope, O Lord, is in your loving kindness.",2 Thessalonians 2.14,"God has called us with the gospel, to share in the glory of our Lord Jesus Christ. 1286 THIRTIETH WEEK IN ORDINARY TIME – YEAR I",481
Ordinary Time,9,Wednesday,II,,"Psalm 123.1-2a, 2bcd (R.1)","To you, O Lord, I lift up my eyes.","John 11.25, 26","I am the resurrection and the life, says the Lord; whoever believes in me will not die for ever.",355
Ordinary Time,9,Wednesday,II,,"Psalm 16.1-2a, 4, 5+8, 11 (R.1)","Keep me safe, O God; you are my hope.","Psalm 25.4c, 5a","Teach me your paths, my God, and lead me in your truth.",361
Ordinary Time,9,Wednesday,II,,"Psalm 31.19, 20, 23 (R.24)","Let your heart take comfort, all who hope in the Lord.",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",367
Ordinary Time,9,Wednesday,II,,"Psalm 119.33-34, 35-36, 37+40 (R.33a)","Teach me the way of your decrees, O Lord.","John 15.4, 5b","Live in me and let me live in you, says the Lord; my branches bear much fruit.",373
Ordinary Time,9,Wednesday,II,,"Psalm 50.1a+7, 8-9, 10-11, 12-13, 16bc-17 (R.23b)",To the upright I will show the saving power of God.,James 1.18,"The Father gave us birth by his message of truth, that we might be as the firstfruits of his creation.",379
Ordinary Time,9,Wednesday,II,,"Psalm 105.2-3, 4-5, 6-7 (R.4b)",Seek always the face of the Lord.,Mark 1.15,"The kingdom of God is near, repent and believe the good news!",385
Ordinary Time,9,Wednesday,II,,"Psalm 94.5-6, 7-8, 9-10, 14-15 (R.14a)",The Lord will not abandon his people.,Matthew 11.25,"Blessed are you Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",391
Ordinary Time,9,Wednesday,II,,"Psalm 71.1-2, 3-4a, 5-6ab, 15ab+17 (R.15ab)",I will sing of your salvation.,Matthew 13.1-9,"The seed is the word of God, Christ is the sower; all who come to him will live for ever.",397
Ordinary Time,9,Wednesday,II,,"Psalm 59.1-2, 3-4a, 9-10, 16, 17 (R.16d)",God is my refuge on the day of distress.,John 15.15,"I call you my friends, says the Lord, for I have made known to you all that the Father has told me. WEDNESDAY 1517",403
Ordinary Time,9,Wednesday,II,,"Psalm 113.1-2, 3-4, 5-6 (R.4b)",The glory of the Lord is higher than the skies.,2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; and the good news of reconciliation he has entrusted to us. 1548 NINETEENTH WEEK IN ORDINARY TIME – YEAR II",415
Ordinary Time,9,Wednesday,II,,"Psalm 23.1-3a, 3b-4, 5, 6 (R.1)",The Lord is my shepherd; there is nothing I shall want.,Hebrews 4.12,The word of God is living and active; it probes the thoughts and motives of our heart. 1566 TWENTIETH WEEK IN ORDINARY TIME – YEAR II,421
Ordinary Time,9,Wednesday,II,,"Psalm 145.10-11, 12-13ab, 13cd-14 (R.13c)",The Lord is faithful in all his words.,2 Thessalonians 2.14,"God has called us with the gospel, to share in the glory of our Lord Jesus Christ.",481
Ordinary Time,9,Thursday,I,,"Psalm 128.1-2, 3, 4-5 (R. see 1a)",Happy are those who fear the Lord.,See 2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,356
Ordinary Time,9,Thursday,I,,"Psalm 25.4bc-5ab, 8-9, 10+14 (R.4)","Teach me your ways, O Lord.",See 2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel. 364 NINTH WEEK IN ORDINARY TIME – YEAR II,356
Ordinary Time,9,Thursday,II,,"Psalm 128.1-2, 3, 4-5 (R. see 1a)",Happy are those who fear the Lord.,See 2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,356
Ordinary Time,9,Thursday,II,,"Psalm 85.8ab-9, 10-11, 12-13 (R. see 9b)",The glory of the Lord will dwell in our land.,John 13.34,I give you a new commandment: love one another as I have loved you.,362
Ordinary Time,9,Thursday,II,,"Psalm 111.1-2, 3-4, 7-8 (R.7a)","Your works, O Lord, are justice and truth.",Romans 8.15,"You have received the Spirit which makes us God’s children, and in that Spirit we call God our Father. THURSDAY 1011",368
Ordinary Time,9,Thursday,II,,"Psalm 106.1-2, 3-4a, 4b-5 (R.1a)","Give thanks, for the Lord is good.",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",374
Ordinary Time,9,Thursday,II,,"Psalm 116.1-2, 3-4, 5-6, 8-9 (R.9a)","I will walk in the presence of the Lord, in the land of the living.",2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; the good news of reconciliation he has entrusted to us.",380
Ordinary Time,9,Thursday,II,,"Psalm 105.16-17, 18-19, 20-21 (R.5a)",Remember the marvels the Lord has done.,Mark 1.15,"The kingdom of God is near, repent and believe the good news!",386
Ordinary Time,9,Thursday,II,,"Psalm 105.1+5, 8-9, 24-25, 26-27 (R.8a)",The Lord remembers his covenant for ever.,Matthew 11.28,"Come to me, all you that labour and are burdened, and I will give you rest, says the Lord.",392
Ordinary Time,9,Thursday,II,,"Psalm 84.2, 3, 4-5a+7, 10 (R.1)","How lovely is your dwelling place, Lord, mighty God!",Acts 16.14,"Open our hearts, O Lord, to listen to the words of your Son.",404
Ordinary Time,9,Thursday,II,,"Psalm 95.1-2, 6-7ab, 7c-9 (R.8)","If today you hear God’s voice, harden not your hearts.",Matthew 16.18,"You are Peter, the rock on which I will build my Church; the gates of hell will not hold against it.",410
Ordinary Time,9,Thursday,II,,"Psalm 114.1-2, 3-4, 5-6",Alleluia! (or two or three times),Psalm 119.135,"Let your face shine on your servant, and teach me your laws. THURSDAY 1139",416
Ordinary Time,9,Thursday,II,,"Psalm 40.4, 6-7a, 7b-8, 9 (R. see 7a and 9a)","Here am I, Lord;",Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",422
Ordinary Time,9,Thursday,II,,"Psalm 1.1-2, 3, 4+6 (R. Ps 40.5)",Happy are they who hope in the Lord.,Philippians 3.8-9,I count all things worthless but this: to gain Jesus Christ and to be found in him. 1276 TWENTY-NINTH WEEK IN ORDINARY TIME – YEAR I,476
Ordinary Time,9,Thursday,II,,"Psalm 109.21-22, 26-27, 30-31 (R.26b)","Save me, O Lord, in your kindness.","Luke 19.38, 2.14",Blessed is the king who comes in the name of the Lord: glory to God in the highest and peace to God’s people on earth.,482
Ordinary Time,9,Thursday,II,,"Psalm 25.4bc-5ab, 8-9, 10+14 (R.4)","Teach me your ways, O Lord.",See 2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,356
Ordinary Time,9,Thursday,II,,"Psalm 65. 9abcd, 9e-10, 11-12 (R.1a)","It is right to praise you in Zion, O God.",John 13.34,I give you a new commandment: love one another as I have loved you.,362
Ordinary Time,9,Thursday,II,,"Psalm 97.1-2, 3-4, 5-6, 7-8a (R.12a)",Let the just rejoice in the Lord.,Romans 8.15,"You have received the Spirit which makes us God’s children, and in that Spirit we call God our Father.",368
Ordinary Time,9,Thursday,II,,"Psalm 79.1-2, 3-5, 8-9 (R.9b)","For the glory of your name, O Lord, deliver us.",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them. THURSDAY 1451",374
Ordinary Time,9,Thursday,II,,"Psalm 19.7, 8, 9, 10 (R.9b)","The judgments of the Lord are true, and all of them are just.",2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; the good news of reconciliation he has entrusted to us. 1466 THIRTEENTH WEEK IN ORDINARY TIME – YEAR II",380
Ordinary Time,9,Thursday,II,,"Psalm 80.1-2, 14-15, 18-19 (R.3b)","Let us see your face, Lord, and we shall be saved.",Mark 1.15,"The kingdom of God is near, repent and believe the good news!",386
Ordinary Time,9,Thursday,II,,"Psalm 102.12-14, 15-17, 18-20 (R.19b)",From heaven the Lord looks down on the earth.,Matthew 11.28,"Come to me, all you that labour and are burdened, and I will give you rest, says the Lord.",392
Ordinary Time,9,Thursday,II,,"Psalm 36.5-6, 7-8, 9-10 (R.9a)","You are the source of life, O Lord.",Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",398
Ordinary Time,9,Thursday,II,,"Psalm 146.1-2, 3-4, 5-6 (R.5a)",Blest are they whose help is the God of Jacob.,Acts 16.14,"Open our hearts, O Lord, to listen to the words of your Son.",404
Ordinary Time,9,Thursday,II,,"Psalm 51.10-11, 12-13, 16-17","Create a clean heart in me, O God.",Matthew 16.18,"You are Peter, the rock on which I will build my Church; the gates of hell will not hold against it.",410
Ordinary Time,9,Thursday,II,,"Psalm 78.56-57, 58-59, 61-62 (R. see 7b)",Do not forget the works of the Lord!,Psalm 119.135,"Let your face shine on your servant, and teach me your laws.",416
Ordinary Time,9,Thursday,II,,"Psalm 51.10-11, 12-13, 16-17",I will pour clean water on you and wash away all your sins.,Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",422
Ordinary Time,9,Thursday,II,,"Psalm 33.1-2, 4-5, 11-12, 18-19 (R.5)",The earth is full of the goodness of the Lord.,Philippians 3.8-9,I count all things worthless but this: to gain Jesus Christ and to be found in him.,476
Ordinary Time,9,Thursday,II,,"Psalm 144.1, 2, 9-10 (R.1)","Blessed be the Lord, my Rock!","Luke 19.38, 2.14",Blessed is the king who comes in the name of the Lord: glory to God in the highest and peace to God’s people on earth. 1696 THIRTIETH WEEK IN ORDINARY TIME – YEAR II,482
Ordinary Time,9,Friday,I,,"Psalm 146.1-2ab, 6-7, 8-9ab, 9cd-10 (R.2b)","Praise the Lord, my soul!",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them. FRIDAY 233",357
Ordinary Time,9,Friday,I,,"Psalm 119.157+160, 161+165, 166+168 (R.165a)","Lord, great is the peace for those who love your law.++",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them. 366 NINTH WEEK IN ORDINARY TIME – YEAR II",357
Ordinary Time,9,Friday,II,,"Psalm 146.1-2ab, 6-7, 8-9ab, 9cd-10 (R.2b)","Praise the Lord, my soul!",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them. 986 NINTH WEEK IN ORDINARY TIME – YEAR I",357
Ordinary Time,9,Friday,II,,"Psalm 116.10-11, 15-16, 17-18 (R.17a)","To you, Lord, I will offer a sacrifice of praise.",Philippians 2.15-16,Shine on the world like bright stars; you are offering it the word of life. 1000 TENTH WEEK IN ORDINARY TIME – YEAR I,363
Ordinary Time,9,Friday,II,,"Psalm 34.1-2, 3-4, 5-6 (R. see 17b)",From all their afflictions God will deliver the just.,Matthew 5.3,Blessed are the poor in spirit; the kingdom of heaven is theirs!,369
Ordinary Time,9,Friday,II,,"Psalm 128.1-2, 3, 4-5 (R.4)",See how the Lord blesses those who fear him.,Matthew 8.17,"Christ bore our sickness, and endured our suffering.",375
Ordinary Time,9,Friday,II,,"Psalm 106.1b-2, 3-4a, 4b-5 (R.1b)","Give thanks, for the Lord is good.",Matthew 11.28,"Come to me, all you that labour and are burdened, and I will give you rest, says the Lord.",381
Ordinary Time,9,Friday,II,,"Psalm 37.3-4, 18-19, 27-28, 39-40 (R.39a)",The salvation of the just comes from the Lord.,John 13.13a; 14.26b,"When the Spirit of truth comes, he will teach you all truth and bring to your mind all I have told you.",387
Ordinary Time,9,Friday,II,,"Psalm 116.12-13, 15-16, 17-18 (R.13)","I will take the cup of salvation, and call on the name of the Lord.",John 10.17,"My sheep listen to my voice, says the Lord; I know them, and they follow me. 1078 FIFTEENTH WEEK IN ORDINARY TIME – YEAR I",393
Ordinary Time,9,Friday,II,,"Psalm 19.7, 8, 9, 10 (R. Jn 6.68c)","Lord, you have the words of everlasting life.",Luke 8.15,Blessed are they who have kept the word with a generous heart and yield a harvest through perseverance. FRIDAY 1093,399
Ordinary Time,9,Friday,II,,"Psalm 81.2-3, 4-5, 9-10 (R.1a)",Sing with joy to God our help.,1 Peter 1.25,"The word of the Lord stands for ever; it is the word given to you, the good news.",405
Ordinary Time,9,Friday,II,,"Psalm 77.11-12, 13-14, 15+20 (R.11)",I remember the deeds of the Lord.,Matthew 5.10,Blessed are they who suffer persecution for justice’ sake; the kingdom of heaven is theirs.,411
Ordinary Time,9,Friday,II,,"Psalm 136.1-3, 16-18, 21-22+24",God’s love is everlasting.,1 Thessalonians 2.13,"Receive this message not as human words, but as truly the word of God.",417
Ordinary Time,9,Friday,II,,"Psalm 146.5-6, 7, 8-9a, 9bc-10 (R.1b)","Praise the Lord, my soul!","Psalm 25.4b, 5a","Teach me your paths, my God, and lead me in your truth.",423
Ordinary Time,9,Friday,II,,"Psalm 119.66+68, 76-77, 93-94 (R.68)","Teach me your laws, O Lord.",Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom. 1278 TWENTY-NINTH WEEK IN ORDINARY TIME – YEAR I",477
Ordinary Time,9,Friday,II,,"Psalm 147.12-13, 14-15, 19-20 (R.12a)","Praise the Lord, Jerusalem.",John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",483
Ordinary Time,9,Friday,II,,"Psalm 119.157+160, 161+165, 166+168 (R.165a)","Lord, great is the peace for those who love your law.++",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",357
Ordinary Time,9,Friday,II,,"Psalm 27.7-8a, 8b-9abc, 13-14 (R.8b)","I long to see your face, O Lord.",Philippians 2.15-16,Shine on the world like bright stars; you are offering it the word of life.,363
Ordinary Time,9,Friday,II,,"Psalm 132.11, 12, 13-14, 17-18 (R.13)",The Lord has chosen Zion for his dwelling.,Matthew 5.3,Blessed are the poor in spirit; the kingdom of heaven is theirs!,369
Ordinary Time,9,Friday,II,,"Psalm 137.1-2, 3, 4-5, 6 (R.6ab)","Let my tongue be silenced, if I ever forget you!",Matthew 8.17,"Christ bore our sickness, and endured our suffering. 1454 TWELFTH WEEK IN ORDINARY TIME – YEAR II",375
Ordinary Time,9,Friday,II,,"Psalm 119.2+10, 20+30, 40+131 (R. see Mt 4.4)","No one lives on bread alone, but on every word that comes from the mouth of God.",Matthew 11.28,"Come to me, all you that labour and are burdened, and I will give you rest, says the Lord.",381
Ordinary Time,9,Friday,II,,"Psalm 51.1-2, 6-7, 10-11, 12+15",My mouth will declare your praise.,"John 13.13a, 14.26b","When the Spirit of truth comes, he will teach you all truth and bring to your mind all I have told you. FRIDAY 1481",387
Ordinary Time,9,Friday,II,,"Psalm 69.1+4ab, 4cd+7, 8-9, 13 (R.13c)","Lord, in your great love, answer me.",1 Peter 1.25,"The word of the Lord stands for ever; it is the word given to you, the good news. FRIDAY 1521",405
Ordinary Time,9,Friday,II,,"Psalm 107.1-2, 4-5, 6-7, 8-9 (R.1)",,"Psalm 25.4b, 5a","Teach me your paths, my God, and lead me in your truth.",423
Ordinary Time,9,Friday,II,,"Psalm 24.1-2, 3-4ab, 5-6 (R.6)","Lord, this is the people that longs to see your face.",Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",477
Ordinary Time,9,Friday,II,,"Psalm 111.1-2, 3-4, 5-6 (R.2)",How great are the works of the Lord!,John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",483
Ordinary Time,9,Saturday,I,,"Psalm 71.8-9, 14-15ab, 16-17, 22 (R. see 15)",I will sing of your salvation.,Matthew 5.3,Blessed are the poor in spirit; the kingdom of heaven is theirs! 368 NINTH WEEK IN ORDINARY TIME – YEAR II,358
Ordinary Time,9,Saturday,II,,"Psalm 103.1-2, 3-4, 8-9, 11-12 (R.8a)",The Lord is kind and merciful.,"Psalm 119.36a, 29b","Turn my heart to do your will; teach me your law, O God.",364
Ordinary Time,9,Saturday,II,,"Psalm 34.7-8, 9-10, 11-12 (R.8a)",Taste and see the goodness of the Lord.,2 Corinthians 8.9,"Jesus Christ was rich but he became poor, to make you rich out of his poverty.",370
Ordinary Time,9,Saturday,II,,"Psalm 135.1-2, 3-4, 5-6 (R.3a)",Praise the Lord for he is good!,John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",382
Ordinary Time,9,Saturday,II,,"Psalm 105.1-2, 3-4, 6-7 (R. see Ps 69.33)",Turn to the Lord in your need and you will live.,1 Peter 4.14,"If you are insulted for the name of Christ, blessed are you, for the Spirit of God rests on you.",388
Ordinary Time,9,Saturday,II,,"Psalm 136.1+23-24, 10-12, 13-15",God’s love is everlasting.,2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; and the good news of reconciliation he has entrusted to us. 1080 FIFTEENTH WEEK IN ORDINARY TIME – YEAR I",394
Ordinary Time,9,Saturday,II,,"Psalm 50.1-2, 5-6, 14-15 (R.14a)",Offer to God a sacrifice of praise.,James 1.21,Receive and submit to the word planted in you; it can save your souls.,400
Ordinary Time,9,Saturday,II,,"Psalm 67.1-2, 3a+4, 6-7 (R.3)","O God, let all the nations praise you!",Matthew 5.10,Blessed are they who suffer persecution for justice’ sake; the kingdom of heaven is theirs.,406
Ordinary Time,9,Saturday,II,,"Psalm 18.1-2, 3+6b, 46+50 (R.1)++","I love you, Lord, my strength.",2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel. SATURDAY 1129,412
Ordinary Time,9,Saturday,II,,"Psalm 16.1-2a+5, 7-8, 9a+11 (R. see 5a)++","You are my inheritance, O Lord.",Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",418
Ordinary Time,9,Saturday,II,,"Psalm 128.1-2, 3, 4-5 (R.4)",See how the Lord blesses those who fear him.,"Matthew 23.9b, 10b","You have one Father, your Father in heaven; you have one teacher, the Lord Jesus Christ. 1162 TWENTIETH WEEK IN ORDINARY TIME – YEAR I",424
Ordinary Time,9,Saturday,II,,"Psalm 24.1-2, 3-4ab, 5-6 (R.6)","Lord, this is the people that longs to see your face.",Ezekiel 33.11,"I do not wish the sinner to die, says the Lord, but to turn to me and live.",478
Ordinary Time,9,Saturday,II,,"Psalm 94.12-13a, 14-15, 17-18 (R. see 14a)",The Lord will not abandon his people.,Matthew 11.20ab,"Take my yoke upon you; learn from me, for I am gentle and humble of heart.",484
Ordinary Time,9,Saturday,II,,"Psalm 71.8-9, 14-15ab, 16-17, 22 (R. see 15)",I will sing of your salvation.,Matthew 5.3,Blessed are the poor in spirit; the kingdom of heaven is theirs!,358
Ordinary Time,9,Saturday,II,,"Psalm 16.1-2a+5, 7-8, 9-10 (R. see 5a)","You are my inheritance, O Lord.","Psalm 119.36a, 29b","Turn my heart to do your will; teach me your law, O God.",364
Ordinary Time,9,Saturday,II,,"Psalm 89.3-4, 28-29, 30+32, 33-34 (R.28a)",For ever I will pledge my love for my servant.,2 Corinthians 8.93,"Jesus Christ was rich but he became poor, to make you rich out of his poverty. SATURDAY 1441",370
Ordinary Time,9,Saturday,II,,"Psalm 74.1-2, 3-5, 6-7, 20-21 (R.19b)","Lord, forget not the life of your poor ones.",Matthew 8.17,"Christ bore our sickness, and endured our suffering.",376
Ordinary Time,9,Saturday,II,,"Psalm 85.8, 10-11, 12-13 (R.8b)",The Lord speaks of peace to his people.,John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",382
Ordinary Time,9,Saturday,II,,"Psalm 93.1ab, 1c-2, 5 (R.1a)",The Lord is king; he is robed in majesty.,1 Peter 4.14,"If you are insulted for the name of Christ, blessed are you, for the Spirit of God rests on you. SATURDAY 1483",388
Ordinary Time,9,Saturday,II,,"Psalm 10.1-2, 3-4, 7-8, 14 (R.12b)","Do not forget the poor, O Lord!",2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; and the good news of reconciliation he has entrusted to us.",394
Ordinary Time,9,Saturday,II,,"Psalm 84.2, 3, 4-5a+7a, 10 (R.1)","How lovely is your dwelling place, Lord, mighty God!",James 1.21,Receive and submit to the word planted in you; it can save your souls. SATURDAY 1509,400
Ordinary Time,9,Saturday,II,,"Psalm 69.14-15, 29-30, 32-33 (R. see 13)","Lord, in your great love, answer me.",Matthew 5.10,Blessed are they who suffer persecution for justice’ sake; the kingdom of heaven is theirs.,406
Ordinary Time,9,Saturday,II,,"Psalm 9.7-8, 9-10, 11-12 (R.10b)","You will never abandon those who seek you, Lord.",2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,412
Ordinary Time,9,Saturday,II,,"Psalm 51.10-11, 12-13, 16-17","Create a clean heart in me, O God.",Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom. 1558 NINETEENTH WEEK IN ORDINARY TIME – YEAR II",418
Ordinary Time,9,Saturday,II,,"Psalm 85.8ab-9, 10-11, 12-13 (R.9b)",The glory of the Lord will dwell in our land.,"Matthew 23.9b, 10b","You have one Father, your Father in heaven; you have one teacher, the Lord Jesus Christ.",424
Ordinary Time,9,Saturday,II,,"Psalm 122.1-2, 3-4a, 4b-5 (R. see 1)",Let us go rejoicing to the house of the Lord.,Ezekiel 33.11,"I do not wish the sinner to die, says the Lord, but to turn to me and live.",478
Ordinary Time,9,Saturday,II,,"Psalm 42.1-2, 3-4b, 4cd, 5 (R. see 2a)",My soul is thirsting for the living God.,Matthew 11.20ab,"Take my yoke upon you; learn from me, for I am gentle and humble of heart.",484
Lent,1,Monday,I/II,,"Psalm 19.7, 8, 9, 14 (R. Jn 6.63b)","Your words, Lord, are spirit and life.",2 Corinthians 6.2b,"If the acclamation is not sung, it is omitted. This is the favourable time, this is the day of salvation.",224
Lent,1,Tuesday,I/II,,"Psalm 34.3-4, 5-6, 15-16, 17-18 (R.17b)",From all their afflictions God will deliver the just.,Matthew 4.4b,"If the acclamation is not sung, it is omitted. No one lives on bread alone, but on every word that comes from the mouth of God.",225
Lent,1,Wednesday,I/II,,"Psalm 51.1-2, 10-11, 16-17 (R.17b)","A broken, humbled heart, O God, you will not scorn.",Joel 2; 12-13,"If the acclamation is not sung, it is omitted. With all your heart turn to me, for I am tender and compassionate.",226
Lent,1,Thursday,I/II,,"Psalm 138.1-2a, 2bc-3, 7c-8 (R.3a)","Lord, on the day I called for help, you answered me.","Psalm 51.10a, 12a","If the acclamation is not sung, it is omitted. Create a clean heart in me, O God; give back to me the joy of your salvation.",227
Lent,1,Friday,I/II,,"Psalm 130.1-2, 3-4, 5-6 (R.3)","If you, O Lord, laid bare our guilt, who could endure it?",Ezekiel 18.31,"If the acclamation is not sung, it is omitted. Rid yourselves of all your sins and make a new heart and a new spirit.",228
Lent,1,Saturday,I/II,,"Psalm 51.1-2, 3-4a, 10-11, 12+15 (R.1a+4a)","Be merciful, O Lord, for we have sinned.",Psalm 95.7-8,"If the acclamation is not sung, it is omitted. If today you hear God’s voice, harden not your hearts.",358
Lent,2,Monday,I/II,,"Psalm 79.8, 9, 11+13 (R.102.10a)","Lord, do not deal with us as our sins deserve.","John 6.63b,68b","If the acclamation is not sung, it is omitted. Your words, Lord, are spirit and life; you have the words of everlasting life.",230
Lent,2,Tuesday,I/II,,"Psalm 50.8-9, 16bc-17, 21, 23 (R.23b)",To the upright I will show the saving power of God.,Ezekiel 18.31,"If the acclamation is not sung, it is omitted. Rid yourselves of all your sins and make a new heart and a new spirit.",231
Lent,2,Wednesday,I/II,,"Psalm 31.4-5, 13, 14-15 (R.16b)","Save me, O Lord, in your steadfast love.",John 8.12b,"If the acclamation is not sung, it is omitted. I am the light of the world, says the Lord; whoever follows me will have the light of life.",233
Lent,2,Thursday,I/II,,"Psalm 1.1-2, 3, 4+6 (R.40.5a)",Happy are they who hope in the Lord.,See Luke 8.15,"If the acclamation is not sung, it is omitted. Blessed are they who have kept the word with a generous heart and yield a harvest through perseverance. 406 SECOND WEEK OF LENT",233
Lent,2,Friday,I/II,,"Psalm 105.16-17, 18-19, 20-21 (R.5a)",Remember the marvels the Lord has done.,John 3.16,"If the acclamation is not sung, it is omitted. God loved the world so much, he gave us his only Son, that all who believe in him might have eternal life.",234
Lent,2,Saturday,I/II,,"Psalm 103.1-2, 3-4, 9-10, 11-12 (R.8a)",The Lord is kind and merciful.,Luke 15.18,"If the acclamation is not sung, it is omitted. I will rise and go to my father and tell him: Father, I have sinned against heaven and against you.",235
Lent,3,Monday,I/II,,"Psalm 42.1-2, 3; 43.3, 4, (R. see 42.2)",My soul is thirsting for the living God; when shall I see him face to face.,"Psalm 129.5, 7","If the acclamation is not sung, it is omitted. I hope in the Lord, I trust in his word; with him there is mercy and fullness of redemption.",237
Lent,3,Tuesday,I/II,,"Psalm 25.4-5a, 6-7, 8-9 (R.6a)","Remember your mercies, O Lord.",Joel 2.12-13,"If the acclamation is not sung, it is omitted. With all your heart turn to me, for I am tender and compassionate.",238
Lent,3,Wednesday,I/II,,"Psalm 147.12-13, 15-16, 19-20 (R.12a)","Praise the Lord, Jerusalem.","Jn 6.63b, 68b","If the acclamation is not sung, it is omitted. Your words, Lord, are spirit and life; you have the words of everlasting life.",239
Lent,3,Thursday,I/II,,"Psalm 95.1-2, 6-7ab, 7c-9 (R.7c+8a)","If today you hear God’s voice, harden not your hearts.",Joel 2.12-13,"If the acclamation is not sung, it is omitted. With all your heart turn to me, for I am tender and compassionate.",240
Lent,3,Friday,I/II,,"Psalm 81.5c-7a, 7bc-8, 9-10ab, 13+16 (R. see 10+8a)","I am the Lord, your God: hear my voice.",Matthew 4.17,"If the acclamation is not sung, it is omitted. Repent, says the Lord; the kingdom of heaven is at hand.",241
Lent,3,Saturday,I/II,,"Psalm 95.1-2, 6-7ab, 7c-9 (R.7c+8a)","If today you hear God’s voice, harden not your hearts.","John 4.42, 15","If the acclamation is not sung, it is omitted. Lord, you are truly the Saviour of the world; give me living water, that I may never thirst again.",235
Lent,4,Monday,I/II,,"Psalm 30.1+3, 4-5, 10+11a+12b (R.1a)","I will praise you, Lord, for you have rescued me.",Amos 5.14,"If the acclamation is not sung, it is omitted. Seek good and not evil so that you may live, and the Lord will be with you.",244
Lent,4,Tuesday,I/II,,"Psalm 46.1-2, 4-5, 7-8 (R.7)",The mighty Lord is our refuge.++,"Psalm 51.10a, 12a","If the acclamation is not sung, it is omitted. Create a clean heart in me, O God; give back to me the joy of your salvation.",245
