Season,Week,Day,Weekday Cycle,Sunday Cycle,Full Reference,Refrain Text,Acclamation Ref,Acclamation Text,Lectionary Number
Advent,Dec 17-24,December 17,I/II,,"Psalm 72.1-2, 3-4, 7-8, 17 (R.7)",Justice and peace shall flourish for ever.,,"Come, Wisdom of our God Most High, guiding creation with power and love:",193
Advent,Dec 17-24,December 18,I/II,,"Psalm 72.1-2, 12-13, 18-19 (R.7)",Justice and peace shall flourish for ever.,,"Come, Leader of ancient Israel, giver of the Law to Moses on Sinai:",194
Advent,Dec 17-24,December 19,I/II,,"Psalm 71.3-4a, 5-6ab, 16-17 (R.8)",Fill me with your praise and I will sing your glory!,,"Come, Flower of Jesse’s stem, sign of God’s love for all his people:",195
Advent,Dec 17-24,December 20,I/II,,"Psalm 24.1-2, 3-4ab, 5-6 (R.7c+10c)",Let the Lord enter; he is king of glory.,,"Come, Key of David, opening the gates of God’s eternal kingdom:",196
Advent,Dec 17-24,December 21,I/II,,"Psalm 33.2-3, 11-12, 20-21 (R.1a+3a)",Cry out with joy to the Lord.,,"Come, Emmanuel, God’s presence among us, our King, our Judge:",197
Advent,Dec 17-24,December 23,I/II,,"Psalm 25.4bc-5ab, 8-9, 10+14 (R. Lk 21.28)",Lift up your heads and see; your redemption is near at hand.,,"Come, Emmanuel, God’s presence among us, our King, our Judge:",199
Advent,Dec 17-24,December 24,I/II,,"Psalm 89.1-2, 3-4, 26+28 (R.2a)",For ever I will sing the goodness of the Lord.,,"Come, Radiant Dawn, splendour of eternal light, sun of justice:",200
Advent,1,Sunday,,A,Psalm 122:1-2.3-4.5-6.7-8.9 (R. cf. 1),Let us go rejoicing to the house of the Lord.,Psalm 85:8,"Lord, show us your mercy and love, and grant us your salvation.",
Advent,1,Sunday,,B,Psalm 80:2-3.15-16.18-19 (R. 4),"God of hosts, bring us back; let your face shine on us and we shall be saved.",Psalm 85:8,"Lord, show us your mercy and love, and grant us your salvation.",
Advent,1,Sunday,,C,Psalm 25:4-5.8-9.10.14 (R. 1b),"To you, O Lord, I lift my soul.",Psalm 85:8,"Lord, show us your mercy and love, and grant us your salvation.",
Advent,1,Monday,I/II,,"Psalm 122.1-2, 3-4, 7-8, 9-10 (R.1)",Let us go rejoicing to the house of the Lord.,See Psalm 80.4,"Come and save us, Lord our God; let us see your face, and we shall be saved.",175
Advent,1,Tuesday,I/II,,"Psalm 72.1-2, 7-8, 12-13, 17 (R.7)","Justice shall flourish in his time, and fullness of peace for ever.",,"Behold, our Lord shall come with power; he will enlighten the eyes of his servants.",176
Advent,1,Wednesday,I/II,,"Psalm 23.1-3a, 3b-4, 5, 6 (R.6cd)",I shall dwell in the house of the Lord all the days of my life.,,The Lord is coming to save his people; happy are those prepared to meet him.,177
Advent,1,Thursday,I/II,,"Psalm 118.1, 8-9, 19-21, 25-27a (R.26a)",Blessed is he who comes in the name of the Lord.,Isaiah 55.6,Seek the Lord while he,178
Advent,1,Friday,I/II,,"Psalm 27.1, 4, 13-14 (R.1a)",The Lord is my light and my salvation.,,"Behold, our Lord shall come in power; he will enlighten the eyes of his servants.",179
Advent,1,Saturday,I/II,,"Psalm 147.1-2, 3-4, 5-6 (R. Isa 30.18)",Happy are all who long for the coming of the Lord.,Isaiah 33.22,The Lord will judge us by his law; he is our King and Saviour.,180
Advent,2,Sunday,,A,Psalm 72:1-2.7-8.12-13.17 (R. cf. 7),In his days justice shall flourish and peace till the moon fails.,Luke 3:4.6,"Prepare the way of the Lord, make straight his paths: all people shall see the salvation of God.",
Advent,2,Sunday,,B,Psalm 85:9-10.11-12.13-14 (R. 8),"Let us see, O Lord, your mercy and give us your saving help.",Luke 3:4.6,"Prepare the way of the Lord, make straight his paths: all people shall see the salvation of God.",
Advent,2,Sunday,,C,Psalm 126:1-2.2-3.4-5.6 (R. 3),What marvels the Lord worked for us! Indeed we were glad.,Luke 3:4.6,"Prepare the way of the Lord, make straight his paths: all people shall see the salvation of God.",
Advent,2,Monday,I/II,,"Psalm 85.8ab-9, 10-11, 12-13 (R. Isa 35.4d)",Our God will come to save us!,,"Behold, the king will come, the Lord of earth, and he will set us free.",181
Advent,2,Tuesday,I/II,,"Psalm 96.1-2, 3 & 10ac, 11-12, 13 (R. Isa 40.10a)",The Lord our God comes in strength.,,The day of the Lord is near: he comes to save us.,182
Advent,2,Wednesday,I/II,,"Psalm 103.1-2, 3-4, 8+10 (R.1a)","O bless the Lord, my soul!",,The Lord is coming to save his people; happy are those prepared to meet him.,183
Advent,2,Thursday,I/II,,"Psalm 145.1+9, 10-11, 12-13ab (R.8)",The Lord is kind and merciful.,Isaiah 45.8,"Let the clouds rain down the Just One, and the earth bring forth a Saviour.",184
Advent,2,Friday,I/II,,"Psalm 1.1-2, 3, 4+6 (R. see Jn 8.12)","Those who follow you, Lord, will have the light of life.",,The Lord will come; go out to meet him! He is the prince of peace.,185
Advent,2,Saturday,I/II,,"Psalm 80.1ac+2b, 14-15, 17-18 (R.3)","Lord, let us see your face and we shall be saved.","Luke 3.4, 6","Prepare the way of the Lord, make straight his paths: all people shall see the salvation of God.",186
Advent,3,Sunday,,A,Psalm 146:6-7.8-9.9-10 (R. cf. Isaiah 35:4),"Come, Lord, and save us.",Isaiah 61:1,The spirit of the Lord has been given to me. He has sent me to bring good news to the poor.,
Advent,3,Sunday,,B,Luke 1:46-48.49-50.53-54 (R. Isaiah 61:10b),My soul rejoices in my God.,Isaiah 61:1,The spirit of the Lord has been given to me. He has sent me to bring good news to the poor.,
Advent,3,Sunday,,C,Isaiah 12:2-3.4.5-6 (R. 6),Sing and shout for joy for great in your midst is the Holy One of Israel.,Isaiah 61:1,The spirit of the Lord has been given to me. He has sent me to bring good news to the poor.,
Advent,3,Monday,I/II,,"Psalm 25.4bc-5ab, 6-7bc, 8-9 (R.4)","Teach me your ways, O Lord.",Psalm 84.8,"Lord, show us your mercy and love, and grant us your salvation.",187
Advent,3,Tuesday,I/II,,"Psalm 34.1-2, 5-6, 17-18, 19+22 (R.6a)",The Lord hears the cry of the poor.,,"Come, O Lord, do not delay; forgive the sins of your people.",188
Advent,3,Wednesday,I/II,,"Psalm 85.8ab-9, 10-11, 12-14 (R. Isa 45.8)",Let the clouds rain down the Just One.,Isaiah 40.9-10,Raise your voice and tell the good news: The Lord our God comes in strength.,189
Advent,3,Thursday,I/II,,"Psalm 30.1+3, 4-5, 10-11ac+12 (R.1a)","I will praise you, Lord, for you have rescued me.","Luke 3.4,6","Prepare the way of the Lord, make straight his paths: all people shall see the salvation of God.",190
Advent,3,Friday,I/II,,"Psalm 67.1-2, 4, 6-7 (R.3)","O God, let the nations praise you!",,"Come, Lord, bring us your peace; let us rejoice before you with a perfect heart.",191
Advent,4,Sunday,,A,Psalm 24:1-2.3-4.5-6 (R. cf. 7c.10b),Let the Lord enter! He is king of glory.,Matthew 1:23,"The virgin will conceive and give birth to a son and they will call him Emmanuel, a name which means God-is-with-us.",
Advent,4,Sunday,,B,Psalm 89:2-3.4-5.27.29 (R. 2a),"I will sing for ever of your love, O Lord.",Luke 1:38,I am the handmaid of the Lord: let what you have said be done to me.,
Advent,4,Sunday,,C,Psalm 80:2-3.15-16.18-19 (R. 4),"God of hosts, bring us back; let your face shine on us and we shall be saved.",Luke 1:38,I am the handmaid of the Lord: let what you have said be done to me.,
Christmas,Octave,December 26,I/II,,"Psalm 31.2cd-3ab, 5+7ab, 15bc-16 (R.5a)","Into your hands, O Lord, I entrust my spirit.","Psalm 118.26a, 27a",Blessed is he who comes in the name of the Lord: the Lord shines upon us.,696
Christmas,Octave,December 27,I/II,,"Psalm 97. 1-2, 5-6, 11-12 (R.12a)",Let the just rejoice in the Lord.,,"We praise you, O God, we acclaim you as Lord; the glorious company of apostles praise you.",697
Christmas,Octave,December 28,I/II,,"Psalm 124.2-3, 4-5, 7b-8 (R.7ab)",Our soul has escaped like a bird from the hunter’s net.,,"We praise you, O God, we acclaim you as Lord; the white-robed army of martyrs praise you.",698
Christmas,Octave,December 29,I/II,,"Psalm 96.1-2, 3-4, 5-6 (R.11a)",Let heaven and earth exult in joy!,Luke 2.32,This is the light of revelation to the nations and the glory of your people Israel.,202
Christmas,Octave,December 30,I/II,,"Psalm 96.7-8, 9-10ab, 10c-12a (R.11a)",Let heaven and earth exult in joy!,,"A holy day has dawned upon us. Come, you nations, and adore the Lord. Today a great light has come upon the earth.",203
Christmas,Octave,December 31,I/II,,"Psalm 96.1-2, 11-12, 13 (R.11a)",Let heaven and earth exult in joy!,John 1.14.12,The Word of God became flesh and dwelt among us. He enabled those who accepted him to become the children of God.,204
Christmas,Octave,January 2,I/II,,"Psalm 98.1, 2-3ab, 3cd-4 (R.3cd)",All the ends of the earth have seen the saving power of our God.,Hebrews 1.1-2,In the past God spoke to our ancestors through the prophets; now God speaks to us through the Son.,205
Christmas,Octave,January 3,I/II,,"Psalm 98.1, 3cd-4, 5-6 (R.3cd)",All the ends of the earth have seen the saving power of our God.,"John 1.14, 12",The Word of God became flesh and dwelt among us. He enabled those who accepted him to become the children of God.,206
Christmas,Octave,January 4,I/II,,"Psalm 98.1, 7-8, 9 (R.3cd)",All the ends of the earth have seen the saving power of our God.,Hebrews 1.1-2,In the past God spoke to our ancestors through the prophets; now God speaks to us through the Son.,207
Christmas,Octave,January 5,I/II,,"Psalm 100.1-2, 3, 4, 5, (R.1a)",Let all the earth cry out with joy.,,"A holy day has dawned upon us. Come, you nations, and adore the Lord. Today a great light has come upon the earth.",208
Christmas,Octave,January 6,I/II,,"Psalm 147.12-13, 14-15, 19-20 (R.12a)","Praise the Lord, Jerusalem.",See Mark 9.7,"The heavens were opened and the Father’s voice was heard: this is my beloved Son, hear him.",209
Christmas,Octave,January 7,I/II,,"Psalm 149.1-2, 3-4, 5-6a+9b (R.4a)",The Lord takes delight in his people.,Luke 7.16,A great prophet has appeared among us; God has visited his people.,210
Christmas,After Epiphany,January 7,I/II,,"Psalm 2.7-8, 10-11 (R.8a)",I will give you all the nations for your heritage.,Matthew 4.23,Jesus preached the good news of the kingdom and healed all who were sick.,210
Christmas,After Epiphany,January 7,I/II,,"Psalm 72.1-2, 3-4ab, 7-8 (R. see 11)","Lord, every nation on earth will adore you.",Luke 4.18,The Lord sent me to bring good news to the poor and freedom to prisoners.,210
Christmas,After Epiphany,January 7,I/II,,"Psalm 72.1-2, 10-11, 12-13, (R.11)","Lord, every nation on earth will adore you.",See 1 Timothy 3.16,Glory to Christ who is proclaimed to the world: glory from all who believe in him!,210
Christmas,After Epiphany,January 7,I/II,,"Psalm 72.1-2, 14-15bc, 17 (R. see 11)","Lord, every nation on earth will adore you.",Luke 4.18,The Lord sent me to bring good news to the poor and freedom to prisoners.,210
Christmas,After Epiphany,January 7,I/II,,"Psalm 147.12-13, 14-15, 19-20 (R.12a)","Praise the Lord, Jerusalem.",Matthew 4.23,Jesus preached the good news of the kingdom and healed all who were sick.,210
Christmas,After Epiphany,January 7,I/II,,"Psalm 149.1-2, 3-4, 5-6a+9b (R.4a)",The Lord takes delight in his people.,Matthew 4.16,A people in darkness have seen a great light; a radiant dawn shines on those lost in death.,210
Ordinary Time,1,Monday,I,,"Psalm 97.1-2, 6+7ac, 8bc-9 (R.7b)","Worship the Lord, all angels of God.",Mark 1.15,The kingdom of God is near: repent and believe the good news.,305
Ordinary Time,1,Monday,I,,"Psalm 69.29-30, 32-33, 35-36 (R.14c)","Lord, in your great love, answer me.",John 8.31b-32,"If you stay in my word, you will indeed be my disciples, and you will know the truth, says the Lord.",485
Ordinary Time,1,Monday,II,,"Psalm 116.12-13, 14+17, 18-19 (R.17)","To you, Lord, I will offer a sacrifice of praise.",Mark 1.15,The kingdom of God is near: repent and believe the good news!,305
Ordinary Time,1,Monday,II,,"Psalm 96.1-2a, 2b-3, 4-5 (R.3)",Proclaim God’s marvellous deeds to all the nations.,John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",425
Ordinary Time,1,Tuesday,I,,"Psalm 8.1-2, 3-4, 5-6ab, 6c-8 (R.6)",You gave your Son authority over all your creation.,1 Thessalonians 2.13,"Receive this message not as human words, but as truly the word of God.",306
Ordinary Time,1,Wednesday,I,,"Psalm 105.1-2, 3-4, 6-7, 8-9 (R.8)",The Lord remembers his covenant forever.,John 10.27,"My sheep listen to my voice, says the Lord: I know them, and they follow me.",307
Ordinary Time,1,Wednesday,II,,"Psalm 40.1+4, 6-7a, 7b-8, 9 (R.7-8)","Here am I, Lord, I come to do your will.",John 10.27,"My sheep listen to my voice, says the Lord: I know them, and they follow me.",307
Ordinary Time,1,Thursday,I,,"Psalm 95.6-7, 8-9, 10-11 (R.7b-8a)","If today you hear God’s voice, harden not your hearts.",Matthew 4.23,Jesus preached the good news of the kingdom and healed all who were sick.,308
Ordinary Time,1,Thursday,II,,"Psalm 44.9-10, 13-14, 23-24 (R.26)","Save us Lord, in your mercy.",Matthew 4.23,Jesus preached the good news of the kingdom and healed all who were sick.,308
Ordinary Time,1,Friday,I,,"Psalm 78.3+4bc, 6c-7, 8 (R.7b)",Do not forget the works of the Lord!,Luke 7.16,A great prophet has appeared among us; God has visited his people.,309
Ordinary Time,1,Friday,II,,"Psalm 89.15-16, 17-18 (R.1)",For ever I will sing the goodness of the Lord.,Luke 7.16,A great prophet has appeared among us; God has visited his people.,309
Ordinary Time,1,Saturday,I,,"Psalm 19.7, 8, 9, 14 (R. Jn 6.63c)","Your words, Lord, are spirit and life.",Luke 4.18,The Lord sent me to bring good news to the poor and freedom to prisoners. SARURDAY,310
Ordinary Time,1,Saturday,II,,"Psalm 21.1-2, 3-4, 5-6 (R.1)","Lord, your strength gives joy to the king.",Luke 4.18,The Lord sent me to bring good news to the poor and freedom to prisoners.,310
Ordinary Time,2,Sunday,,A,Psalm 40:2.4.7-8.8-9.10 (R. 8a.9a),"Here I am, Lord! I come to do your will.",John 1:14.12b,The Word was made flesh and lived among us; to all who did accept him he gave power to become children of God.,
Ordinary Time,2,Sunday,,B,Psalm 40:2.4.7-8.8-9.10 (R. 8a.9a),"Here I am, Lord! I come to do your will.",John 1:41.17b,We have found the Messiah - which means the Christ - grace and truth have come through him.,
Ordinary Time,2,Sunday,,C,Psalm 96:1-2.2-3.7-8.9-10 (R. 3),Proclaim the wonders of the Lord among all the peoples.,cf. 2 Thessalonians 2:14,Through the Good News God called us to share the glory of our Lord Jesus Christ.,
Ordinary Time,2,Monday,I,,"Psalm 110.1, 2, 3, 4 (R.4b)",You are a priest forever according to the order of Melchizedek.,Hebrews 4.12,The word of God is alive and active; it judges the thoughts and intentions of the heart.,311
Ordinary Time,2,Monday,II,,"Psalm 50.8-9, 16bc-17, 21+23 (R.23)",I will show the salvation of God to those who do right.,Hebrews 4.12,The word of God is living and active; it probes the thoughts and motives of the heart.,311
Ordinary Time,2,Tuesday,I,,"Psalm 111.1-2, 4-5, 9+10c (R.5)",God is ever mindful of his covenant.,Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope to which we were called.",312
Ordinary Time,2,Tuesday,II,,"Psalm 89.19, 20-21, 26-27 (R.20)","I have found David, my servant.",Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope to which we are called.",312
Ordinary Time,2,Wednesday,I,,"Psalm 110.1, 2, 3, 4 (R.4)",You are a priest forever in the line of Melchizedek.,Matthew 4.23,Jesus preached the Good News to the people and healed the ones who were sick.,313
Ordinary Time,2,Wednesday,II,,"Psalm 144.1-2, 9-10 (R.1)","Blessed be the Lord, my rock.",Matthew 4.23,Jesus preached the good news of the kingdom and healed all who were sick.,313
Ordinary Time,2,Thursday,I,,"Psalm 40.6-7a, 7b-8, 9, 16 (R.7-8)","Here am I, Lord; I come to do your will.",2 Timothy 1.10b,Our Saviour Jesus Christ destroyed death; and brought life immortal through the gospel.,314
Ordinary Time,2,Thursday,II,,"Psalm 56.1-2, 8-9ab, 9c-11, 12-13 (R.4)",In God I trust; I am not afraid.,2 Timothy 1.10b,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,314
Ordinary Time,2,Friday,I,,"Psalm 85.7+9, 10-11, 12-13 (R.11)",Kindness and truth shall meet.,2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; and the good news of reconciliation he has entrusted to us.",315
Ordinary Time,2,Friday,II,,"Psalm 57.1, 2-3, 5+10 (R.1)","Have mercy on me, God, have mercy.",2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; and the good news of reconciliation he has entrusted to us.",315
Ordinary Time,2,Saturday,I,,"Psalm 47.1-2, 5-6, 7-8 (R.5)","God ascends with songs of joy, the sound of trumpets greets the Lord.",,"Acts 16.14b Open our hearts, O Lord, to listen eagerly to the words of your Son.",316
Ordinary Time,2,Saturday,II,,"Psalm 80.1-2, 4-6 (R.3)","O God, let us see your face that we may be saved.",Acts 16.14b,"Open our hearts, O Lord, to listen to the words of your Son.",316
Ordinary Time,3,Sunday,,A,Psalm 27:1.4.13-14 (R. 1a),The Lord is my light and my help.,cf. Matthew 4:23,Jesus proclaimed the Good News of the kingdom and cured all kinds of sickness among the people.,
Ordinary Time,3,Sunday,,B,Psalm 25:4-5.6-7.8-9 (R. 4a),"Lord, make me know your ways.",Mark 1:15,"The kingdom of God is close at hand: repent, and believe the Good News.",
Ordinary Time,3,Sunday,,C,Psalm 19:8.9.10.15 (R. cf. John 6:63c),"Your words are spirit, Lord, and they are life.",cf. Luke 4:18,"The Lord has sent me to bring the good news to the poor, to proclaim liberty to captives.",
Ordinary Time,3,Monday,I,,"Psalm 98.1, 2-3ab, 3cd-4, 5-6 (R.1a)","Sing to the Lord a new song, for the Lord has done marvellous things.",2 Timothy 1.10b,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,317
Ordinary Time,3,Monday,II,,"Psalm 89.19, 20-21, 24-25 (R.24a)",My faithfulness and steadfast love shall be with him.,2 Timothy 1.10b,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,317
Ordinary Time,3,Tuesday,I,,"Psalm 40.1+3ab, 6-7a, 9, 10 (R.7a+8a)","Here am I, Lord; I come to do your will.",See Matthew 11.25,"Blessed are you, Father, Lord of the ruler of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",318
Ordinary Time,3,Tuesday,II,,"Psalm 24.7, 8, 9, 10 (R.8a)",Who is this king of glory? It is the Lord!,See Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",318
Ordinary Time,3,Wednesday,I,,"Psalm 110.1, 2, 3, 4 (R.4)","You are a priest for ever, in the line of Melchizedek.",,"The seed is the word of God, Christ is the sower; all who come to him will live for ever.",319
Ordinary Time,3,Wednesday,II,,"Psalm 89.3-4, 26-27, 28-29 (R.28)",For ever I will pledge my love for my servant.,,"The seed is the word of God, Christ is the sower; all who come to him will live for ever.",319
Ordinary Time,3,Thursday,I,,"Psalm 24.1-2, 3-4ab, 5-6 (R.6)","Lord, this is the people that longs to see your face.",Psalm 119.105,Your word is a lamp for my feet and a light on my path.,320
Ordinary Time,3,Thursday,II,,"Psalm 132.1-2, 3-5, 11, 12, 13-14 (R. Lk 1.32b)","God will give him the throne of David, his father.",Psalm 119.105,Your word is a lamp for my feet and a light on my path.,320
Ordinary Time,3,Friday,I,,"Psalm 37.3-4, 5-6, 23-24, 39-40 (R.39a)",The salvation of the just comes from the Lord.,See Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little one the mysteries of the kingdom.",321
Ordinary Time,3,Friday,II,,"Psalm 51.1-2, 3-4a, 4bc-5, 8-9 (R.1a+4a)","Be merciful, O Lord, for we have sinned.",See Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little one the mysteries of the kingdom.",321
Ordinary Time,3,Saturday,II,,"Psalm 51.10-11, 12-13, 14-15 (R.10a)","Create a clean heart in me, O God.",John 3.16,"God loved the world so much, he gave his only Son, that all who believe in him might have eternal life.",322
Ordinary Time,4,Sunday,,A,Psalm 146:6-7.8-9.9-10 (R. cf. Matthew 5:3),How happy are the poor in spirit; theirs is the kingdom of heaven.,Matthew 5:12a,"Rejoice and be glad, for your reward will be great in heaven.",
Ordinary Time,4,Sunday,,B,Psalm 95:1-2.6-7.7-9 (R. 8),O that today you would listen to his voice! Harden not your hearts.,Matthew 4:16,A people that walked in darkness has seen a great light; on those who dwell in the land of gloom a light has shone.,
Ordinary Time,4,Sunday,,C,Psalm 71:1-2.3-4.5-6.15-17 (R. 15a),My lips will tell of your help.,cf. Luke 4:18,"The Lord has sent me to bring the good news to the poor, to proclaim liberty to captives.",
Ordinary Time,4,Monday,I,,"Psalm 31.19, 20, 21, 22, 23 (R.24)","Let your hearts take comfort, all who hope in the Lord.",Luke 7.16,A great prophet has appeared among us; God has visited his people.,323
Ordinary Time,4,Monday,II,,"Psalm 3.1-2, 3-4, 5-6 (R.6)","Lord, rise up and save me.",Luke 7.16,A great prophet has appeared among us; God has visited his people.,323
Ordinary Time,4,Tuesday,I,,"Psalm 22.25b-26, 27+29, 30-31 (R.26b)","They will praise you, Lord, who long for you.",Matthew 8.17,"Christ bore our sickness, and endured our suffering.",324
Ordinary Time,4,Tuesday,II,,"Psalm 86.1-2, 3-4, 5-6 (R.1a)","Listen, Lord, and answer me.",Matthew 8.17,"Christ bore our sickness, and endured our suffering.",324
Ordinary Time,4,Wednesday,I,,"Psalm 103.1-2, 13-14, 17-18a (R. see 17)",The Lord’s kindness is everlasting to those who fear him.,John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",325
Ordinary Time,4,Wednesday,II,,"Psalm 32.1-2, 5, 6, 7 (R. see 5c)","Lord, forgive the wrong I have done.",John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",325
Ordinary Time,4,Thursday,I,,"Psalm 48.1-2a, 2b-3, 8, 9-10 (R.9)","God, in your temple, we ponder your love.",Mark 1.15,The kingdom of God is near: repent and believe the good news!,326
Ordinary Time,4,Friday,I,,"Psalm 27.1, 3, 5, 8b-9abc (R.1a)",The Lord is my light and my salvation.,see Luke 8.15,Blessed are they who have kept the word with a generous heart and yield a harvest through perseverance.,327
Ordinary Time,4,Friday,II,,"Psalm 18.30, 46+49, 50 (R.46)",Blessed be God my salvation!,see Luke 8.15,Blessed are they who have kept the word with a generous heart and yield a harvest through perseverance.,327
Ordinary Time,4,Saturday,I,,"Psalm 23.1-3a, 3b-4, 5, 6 (R.1)",The Lord is my shepherd; there is nothing I shall want.,John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",328
Ordinary Time,4,Saturday,II,,"Psalm 119.9-10, 11-12, 13-14 (R.12)","Lord, teach me your decrees.",John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",328
Ordinary Time,5,Sunday,,A,Psalm 112:4-5.6-7.8-9 (R. 4a),A light rises in the darkness for the upright.,Matthew 5:16,"Your light must shine in the sight of men, so that, seeing your good works, they may give the praise to your Father in heaven.",
Ordinary Time,5,Sunday,,B,Psalm 147:1-2.3-4.5-6 (R. cf. 3a),Praise the Lord who heals the broken-hearted.,Matthew 8:17,"He took our sicknesses away, and carried our diseases for us.",
Ordinary Time,5,Sunday,,C,Psalm 138:1-2.2-3.4-5.7-8 (R. 1c),"Before the angels I will bless you, O Lord.",Matthew 4:19,"Come, follow me, says the Lord, and I will make you into fishers of men.",
Ordinary Time,5,Monday,I,,"Psalm 104.1-2a, 5-6, 10+12, 24+35c (R.31b)",May the Lord be glad in his works.,Matthew 4.23,Jesus preached the good news of the kingdom and healed all who were sick.,329
Ordinary Time,5,Monday,II,,"Psalm 132.1a+2b+4a+5a, 6+8, 9-10, 13-14 (R.8a)","Lord, go up to the place of your rest!",Matthew 4.23,Jesus preached the good news of the kingdom and healed all who were sick.,329
Ordinary Time,5,Tuesday,I,,"Psalm 8.3-4, 5-6, 7-8, (R.1a)","O Lord our God, how wonderful your name in all the earth!","Psalm 119.36a, 29b","Turn my heart to do your will; teach me your law, O God.",330
Ordinary Time,5,Tuesday,II,,"Psalm 84.2, 3, 4+9, 10 (R.1)","How lovely is your dwelling place, Lord, mighty God!",,"Psalm 119.36a, 29b Turn my heart to do your will; teach me your law, O God.",330
Ordinary Time,5,Wednesday,I,,"Psalm 104.1-2a, 27-28, 29bc-30 (R.1a)","O bless the Lord, my soul!",John 17.17,"Your word, O Lord, is truth; make us holy in the truth.",331
Ordinary Time,5,Wednesday,II,,"Psalm 37.5-6, 30-31, 39-40 (R.30)",The mouths of the just murmur wisdom.,John 17.17,"Your word, O Lord, is truth; make us holy in the truth.",331
Ordinary Time,5,Thursday,I,,"Psalm 128.1-2, 3, 4-5 (R. see 1a)",Happy are those who fear the Lord.,James 1.21,Receive and submit to the word planted in you; it can save your souls.,332
Ordinary Time,5,Thursday,II,,"Psalm 106.3-4, 6-7, 35-36, 37+40 (R.4a)","Lord, remember us, for the love you bear your people.",James 1.21,Receive and submit to the word planted in you; it can save your souls.,332
Ordinary Time,5,Friday,I,,"Psalm 32.1-2, 5, 6, 7 (R.1a)",Happy are those whose sins are forgiven.,Acts 16.14b,"Open our hearts, O Lord, to listen to the words of your Son. GO S P E L",333
Ordinary Time,5,Friday,II,,"Psalm 81.9-10ab, 11-12, 13-14 (R.10a+8a)","I am the Lord, your God; hear my voice.",Acts 16.14b,"Open our hearts, O Lord, to listen to the words of your Son.",333
Ordinary Time,5,Saturday,I,,"Psalm 90.2, 3-4, 5-6, 12-13 (R.1)","In every age, O Lord, you have been our refuge.",Matthew 4.4b,"No one lives by bread alone, but on every word that comes from the mouth of God.",334
Ordinary Time,5,Saturday,II,,"Psalm 106.6-7a, 19-20, 21-22 (R.4a)","Lord, remember us, for the love you bear your people.",Matthew 4.4b,"No one lives by bread alone, but on every word that comes from the mouth of God.",334
Ordinary Time,6,Sunday,,A,Psalm 119:1-2.4-5.17-18.33-34 (R. 1b),They are happy who follow God's law!,cf. Matthew 11:25,"Blessed are you, Father, Lord of heaven and earth, for revealing the mysteries of the kingdom to mere children.",
Ordinary Time,6,Sunday,,B,Psalm 32:1-2.5.11 (R. 7),"You are my hiding place, O Lord; you surround me with cries of deliverance.",Luke 7:16,A great prophet has appeared among us; God has visited his people.,
Ordinary Time,6,Sunday,,C,Psalm 1:1-2.3.4.6 (R. 40:5a),Happy the man who has placed his trust in the Lord.,Luke 6:23ab,Rejoice and be glad: your reward will be great in heaven.,
Ordinary Time,6,Monday,I,,"Psalm 50.1+8, 16bc-17, 20-21 (R.14a)",Offer to God a sacrifice of praise.,John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me.",335
Ordinary Time,6,Monday,II,,"Psalm 119.67-68, 71-72, 75-76 (R.77a)","Be kind to me, Lord, and I shall live.",John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me.",335
Ordinary Time,6,Tuesday,I,,"Psalm 29.1a+2, 3ac+4, 3b+9b-10 (R.11b)",The Lord will bless his people with peace.,John 14.23,"All who love me, will keep my words, and my Father will love them, and we will come to them.",336
Ordinary Time,6,Tuesday,II,,"Psalm 94.12-13a, 14-15, 18-19 (R.12a)","Happy are those you teach, O Lord.",John 14.23,"All who love me, will keep my words, and my Father will love them, and we will come to them.",336
Ordinary Time,6,Wednesday,I,,"Psalm 116.12-13, 14-15, 18-19 (R.17)","To you, Lord, I will offer a sacrifice of praise.",see Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope to which we are called.",337
Ordinary Time,6,Wednesday,II,,"Psalm 15.2-3ab, 3cd-4ab, 5 (R.2a+1b)","The just shall live on your holy mountain, O Lord.",see Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope to which we are called.",337
